SF2SA1DB,HHTYPC,STHHTYC,HHADULEC,NUMKHHEC,RAECURF,INCDECEP,INCDECE,ABSGID,ABSCID,ABSUID,ABSBID,ABSSID,ABSFID,ABSDID,ABSEID,ABSKID,ABSTID,INCSRCHA,INCSRCHB,INCSRCHC,INCSRCHD,INCSRCHE,HSRCCDE,WINDGHH,FDSECQ1,FDSECQ2,LEVEL1,HHC0T14,HH15OV,NUMPERHH,NOATSIHH,ATSI0T14,ATSI18OV,ATSI0T17,ATSI15OV,ABSHID,ABSLFID
1,6,1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,1,2,3,1,0,1,0,1,INP13B1000939,0
1,6,1,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,3,5,8,8,3,4,4,5,INP13B1000940,0
3,1,5,1,0,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000941,0
1,3,1,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1000942,0
3,2,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000943,0
1,1,5,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000944,0
2,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000945,0
1,2,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000946,0
5,5,6,2,0,1,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000947,0
2,4,1,2,0,2,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000948,0
1,6,2,3,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,5,5,10,10,5,3,7,5,INP13B1000949,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000950,0
1,1,5,1,0,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000951,0
1,2,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000952,0
4,6,1,1,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,4,2,6,6,4,1,5,2,INP13B1000953,0
2,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000954,0
1,6,2,4,0,2,9,8,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,2,5,0,1,0,4,4,1,0,1,0,1,INP13B1000955,0
3,1,5,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000956,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000957,0
1,6,2,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,2,4,6,6,2,4,2,4,INP13B1000958,0
1,6,3,4,6,2,8,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,1,1,6,4,10,10,6,4,6,4,INP13B1000959,0
2,3,1,2,4,2,5,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,4,2,6,3,2,1,2,1,INP13B1000960,0
1,6,2,3,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,3,5,5,2,3,2,3,INP13B1000961,0
1,6,1,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,4,2,6,6,4,2,4,2,INP13B1000962,0
2,6,1,2,2,1,5,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1000963,0
2,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1000964,0
1,6,2,4,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,4,4,4,0,4,0,4,INP13B1000965,0
1,6,1,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,3,1,4,4,3,1,3,1,INP13B1000966,0
1,4,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1000967,0
1,6,1,2,1,1,6,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,2,3,3,1,2,1,2,INP13B1000968,0
1,6,2,4,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,0,4,4,4,0,4,0,4,INP13B1000969,0
1,3,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,3,2,5,5,3,2,3,2,INP13B1000970,0
1,3,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1000971,0
1,6,4,3,3,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,5,1,3,3,6,4,3,1,3,1,INP13B1000972,0
1,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000973,0
1,4,1,1,3,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,3,4,4,1,1,3,3,INP13B1000974,0
1,3,1,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,0,3,3,3,0,3,0,3,INP13B1000975,0
2,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000976,0
2,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1000977,0
1,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000978,0
1,6,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1000979,0
2,1,5,1,0,1,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000980,0
1,6,2,3,5,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,4,4,8,8,4,3,5,4,INP13B1000981,0
1,4,1,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,5,0,1,2,1,3,1,1,0,1,0,INP13B1000982,0
1,1,5,1,0,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1000983,0
1,3,1,2,5,2,7,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,5,2,7,7,5,2,5,2,INP13B1000984,0
1,6,3,5,5,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,5,5,10,10,5,5,5,5,INP13B1000985,0
3,2,1,2,0,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1000986,0
5,6,2,2,2,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,2,4,2,1,1,1,1,INP13B1000987,0
2,3,1,2,2,2,10,9,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,2,2,4,1,1,0,1,0,INP13B1000988,0
1,6,2,3,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,4,3,7,7,4,3,4,3,INP13B1000989,0
2,5,6,2,0,1,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1000990,0
1,3,1,2,2,2,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1000991,0
1,6,2,4,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,1,4,5,5,1,4,1,4,INP13B1000992,0
2,3,1,3,0,1,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,3,3,1,0,1,0,1,INP13B1000993,0
3,4,1,1,1,2,9,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1000994,0
1,3,1,2,1,1,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,3,3,3,0,2,1,3,INP13B1000995,0
2,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000996,0
1,6,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,1,2,3,3,1,1,2,2,INP13B1000997,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1000998,0
1,6,1,4,1,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,4,5,5,1,4,1,4,INP13B1000999,0
1,4,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,2,3,3,1,1,2,2,INP13B1001000,0
4,4,1,1,3,1,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,3,1,4,1,1,0,1,0,INP13B1001001,0
1,1,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1001002,0
1,3,1,2,2,2,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1001003,0
1,1,5,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1001004,0
2,4,1,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,3,1,4,4,3,1,3,1,INP13B1001005,0
3,6,4,4,6,2,9,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,6,4,10,8,6,2,6,2,INP13B1001006,0
1,2,1,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001007,0
1,3,1,2,1,2,5,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,2,3,3,1,2,1,2,INP13B1001008,0
1,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001009,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001010,0
4,6,2,4,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,1,4,5,4,1,3,1,3,INP13B1001011,0
2,3,1,3,1,2,9,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,0,4,4,3,0,2,1,3,INP13B1001012,0
2,2,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001013,0
1,6,3,6,2,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,2,6,8,8,2,6,2,6,INP13B1001014,0
2,3,1,2,4,1,6,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,4,2,6,4,3,1,3,1,INP13B1001015,0
1,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001016,0
1,6,2,4,1,2,6,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,4,5,5,1,4,1,4,INP13B1001017,0
2,3,1,3,2,1,6,4,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,2,5,0,1,1,4,5,4,1,2,2,3,INP13B1001018,0
1,4,1,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,3,1,4,4,3,1,3,1,INP13B1001019,0
1,4,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,1,1,2,2,1,1,1,1,INP13B1001020,0
3,3,1,2,3,1,7,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,3,5,4,2,1,3,2,INP13B1001021,0
1,6,4,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,2,3,5,2,0,2,0,2,INP13B1001022,0
1,3,1,2,2,2,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1001023,0
1,4,1,1,4,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,4,1,5,4,4,0,4,0,INP13B1001024,0
1,6,2,4,0,2,7,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,1,5,1,0,4,4,3,0,3,0,3,INP13B1001025,0
2,3,1,2,3,1,9,8,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,5,0,1,3,2,5,4,3,1,3,1,INP13B1001026,0
3,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001027,0
1,1,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1001028,0
1,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001029,0
2,3,1,2,3,1,7,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,3,2,5,1,1,0,1,0,INP13B1001030,0
2,4,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,4,1,5,4,4,0,4,0,INP13B1001031,0
1,6,1,3,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,0,3,3,3,0,3,0,3,INP13B1001032,0
1,2,1,2,0,2,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,1,5,1,0,2,2,1,0,1,0,1,INP13B1001033,0
4,3,1,3,0,2,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,3,3,3,0,3,0,3,INP13B1001034,0
1,3,1,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,1,5,6,6,1,4,2,5,INP13B1001035,0
1,6,2,6,4,2,5,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,3,7,10,10,3,6,4,7,INP13B1001036,0
1,6,1,2,8,1,10,6,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,5,0,1,7,3,10,10,7,2,8,3,INP13B1001037,0
1,4,1,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,1,5,1,0,3,3,3,0,3,0,3,INP13B1001038,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001039,0
1,6,2,5,5,2,5,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,5,5,10,10,5,5,5,5,INP13B1001040,0
1,1,5,1,0,1,98,98,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001041,0
1,3,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1001042,0
1,4,1,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1001043,0
1,6,1,2,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,4,3,7,7,4,2,5,3,INP13B1001044,0
2,6,2,3,1,1,10,10,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,1,3,4,1,1,0,1,0,INP13B1001045,0
3,3,1,2,3,2,7,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,3,2,5,4,3,1,3,1,INP13B1001046,0
3,3,1,2,1,1,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,2,3,2,1,1,1,1,INP13B1001047,0
1,3,1,2,2,2,6,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1001048,0
1,6,1,4,4,2,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,4,4,8,8,4,4,4,4,INP13B1001049,0
1,1,5,1,0,2,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001050,0
5,6,1,3,2,1,9,7,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,5,0,1,1,4,5,5,1,3,2,4,INP13B1001051,0
3,1,5,1,0,1,5,8,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001052,0
1,4,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,3,3,3,0,2,1,3,INP13B1001053,0
1,1,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001054,0
3,3,1,2,4,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,4,2,6,6,4,2,4,2,INP13B1001055,0
1,6,2,4,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,3,4,7,7,3,4,3,4,INP13B1001056,0
1,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001057,0
2,3,1,2,2,1,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1001058,0
1,2,1,2,0,2,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001059,0
1,3,1,2,5,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,5,2,7,7,5,2,5,2,INP13B1001060,0
3,1,5,1,0,2,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001061,0
1,2,1,2,0,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001062,0
2,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,1,1,2,2,1,1,1,1,INP13B1001063,0
3,2,1,2,0,1,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001064,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1001065,0
3,6,1,2,1,1,7,7,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,5,0,1,1,2,3,3,1,2,1,2,INP13B1001066,0
4,6,4,3,0,1,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,3,3,1,0,1,0,1,INP13B1001067,0
1,3,1,2,1,1,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,2,3,2,1,1,1,1,INP13B1001068,0
2,5,6,2,0,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,1,5,1,0,2,2,2,0,2,0,2,INP13B1001069,0
1,4,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001070,0
2,1,5,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001071,0
1,6,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,1,3,4,3,0,1,2,3,INP13B1001072,0
4,2,1,2,0,1,6,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1001073,0
3,1,5,1,0,1,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001074,0
2,4,1,3,0,2,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,3,3,3,0,3,0,3,INP13B1001075,0
3,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001076,0
2,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001077,0
2,6,1,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,4,1,5,4,4,0,4,0,INP13B1001078,0
1,3,1,2,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,1,5,1,1,2,3,3,1,2,1,2,INP13B1001079,0
1,4,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1001080,0
1,2,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,5,1,0,2,2,1,0,1,0,1,INP13B1001081,0
3,6,1,4,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,4,4,4,0,4,0,4,INP13B1001082,0
1,6,1,3,1,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,1,3,4,4,1,3,1,3,INP13B1001083,0
1,3,1,7,0,2,9,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,0,7,7,7,0,7,0,7,INP13B1001084,0
1,2,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001085,0
1,6,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1001086,0
1,3,1,2,1,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,2,3,1,0,1,0,1,INP13B1001087,0
4,4,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001088,0
1,1,5,1,0,1,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1001089,0
1,6,2,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,4,5,5,1,4,1,4,INP13B1001090,0
5,4,1,1,2,2,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1001091,0
2,6,2,4,2,1,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,4,6,3,2,1,2,1,INP13B1001092,0
3,6,1,3,0,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,3,3,1,0,1,0,1,INP13B1001093,0
1,3,1,2,1,1,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,1,2,3,3,1,2,1,2,INP13B1001094,0
1,6,1,3,2,2,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,2,3,5,5,2,3,2,3,INP13B1001095,0
2,3,1,3,2,1,5,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,5,5,4,0,2,2,4,INP13B1001096,0
1,3,1,3,1,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,1,3,4,3,1,2,1,2,INP13B1001097,0
1,6,1,3,3,2,5,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,3,3,6,6,3,3,3,3,INP13B1001098,0
1,3,1,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,1,1,2,2,4,4,2,2,2,2,INP13B1001099,0
1,1,5,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1001100,0
1,4,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1001101,0
1,6,1,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,4,4,4,0,4,0,4,INP13B1001102,0
2,6,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,1,1,2,2,1,1,1,1,INP13B1001103,0
1,6,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,1,1,0,3,3,3,0,3,0,3,INP13B1001104,0
1,6,2,3,2,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,2,3,5,5,2,3,2,3,INP13B1001105,0
